POLICY_NUMBER,PLAN_CODE,CLIENT_CODE,SUM_ASSURED,MODAL_PREMIUM,ISSUE_DATE,TYPE,POLICY_STATUS,SURRENDER_DATE,PAYMENT_MODE
7332,109,26488,125000.0,438,2020-04-27,A,IN-FORCE,,12
31719,136,26490,25000.0,1043,2020-04-30,E,IN-FORCE,,12
31730,167,26495,150000.0,542,2020-04-30,E,IN-FORCE,,1
7348,2,26500,50000.0,1717,2020-04-28,A,IN-FORCE,,1
31765,122,26516,75000.0,1355,2020-05-12,E,IN-FORCE,,12
7385,26,26519,62500.0,1317,2020-04-28,A,LAPSE,,1
7391,2,26522,250000.0,2909,2020-04-30,A,IN-FORCE,,3
7444,80,26547,375.0,2204,2020-04-29,A,IN-FORCE,,12
38782,167,26556,250000.0,1821,2020-06-29,E,IN-FORCE,,12
31898,136,26589,25000.0,2557,2020-04-30,E,IN-FORCE,,12
31901,139,26590,656090.0,714,2020-05-20,E,IN-FORCE,,12
7535,49,26598,1000.0,2823,2020-05-05,A,IN-FORCE,,6
9414,35,26624,75000.0,1666,2020-05-30,A,LAPSE,,1
7596,111,26633,175000.0,376,2020-04-29,A,LAPSE,,1
7597,111,26633,175000.0,2600,2020-04-29,A,LAPSE,,1
31971,136,26638,495000.0,2991,2020-04-29,E,IN-FORCE,,1
7620,2,26645,50000.0,2027,2020-04-30,A,LAPSE,,1
32002,139,26651,450000.0,2414,2020-05-29,E,IN-FORCE,,1
7638,2,26655,50000.0,2927,2020-04-30,A,LAPSE,,1
32256,167,26656,250000.0,2593,2020-05-06,E,IN-FORCE,,1
7649,2,26663,50000.0,2953,2020-05-05,A,IN-FORCE,,3
7654,2,26666,50000.0,2555,2020-04-30,A,IN-FORCE,,1
32017,139,26667,247500.0,1557,2020-05-04,E,IN-FORCE,,1
32039,136,26678,75000.0,834,2020-04-30,E,IN-FORCE,,1
7718,2,26685,50000.0,1755,2020-04-30,A,IN-FORCE,,1
32048,166,26686,700000.0,1004,2020-05-27,E,IN-FORCE,,12
32051,121,26687,27751.5,464,2020-04-30,E,IN-FORCE,,12
7737,2,26691,50000.0,210,2020-05-15,A,IN-FORCE,,1
32087,136,26698,157500.0,1577,2020-05-19,E,IN-FORCE,,12
7771,2,26702,250000.0,1817,2020-04-30,A,IN-FORCE,,12
32069,136,26704,150000.0,351,2020-04-30,E,IN-FORCE,,1
7801,73,26712,1000.0,383,2020-05-23,A,IN-FORCE,,12
7810,2,26715,50000.0,1820,2020-04-30,A,LAPSE,,1
32102,167,26746,50000.0,1698,2020-05-08,E,IN-FORCE,,1
32104,165,26748,300000.0,1628,2020-05-08,E,IN-FORCE,,12
32124,139,26760,497275.0,966,2020-05-14,E,IN-FORCE,,12
32157,139,26781,803805.0,2059,2020-05-05,E,IN-FORCE,,3
32159,136,26783,90000.0,2473,2020-05-18,E,IN-FORCE,,12
32175,167,26790,50000.0,1488,2020-05-15,E,IN-FORCE,,1
7913,111,26814,125000.0,845,2020-05-04,A,IN-FORCE,,1
7926,43,26826,375.0,2318,2020-05-27,A,IN-FORCE,,12
9340,80,26841,375.0,2173,2020-05-28,A,IN-FORCE,,12
32271,128,26845,1125000.0,307,2020-05-15,E,IN-FORCE,,12
32276,151,26847,1250000.0,1840,2020-06-22,E,IN-FORCE,,12
32301,136,26861,150000.0,2966,2020-05-06,E,IN-FORCE,,1
32306,136,26866,25000.0,1403,2020-05-18,E,IN-FORCE,,1
32315,137,26871,245750.0,1525,2020-05-08,E,IN-FORCE,,1
7963,111,26872,125000.0,2977,2020-05-05,A,LAPSE,,1
7966,111,26874,125000.0,1637,2020-05-05,A,LAPSE,,1
7968,111,26876,125000.0,1504,2020-05-05,A,LAPSE,,1
7972,96,26880,250000.0,1912,2020-05-15,A,IN-FORCE,,12
32343,166,26888,75000.0,853,2020-05-14,E,IN-FORCE,,12
32367,121,26908,109557.6,1228,2020-05-08,E,CANCELED DURING COOLING OFF PERIOD,,12
8013,111,26916,125000.0,608,2020-05-06,A,LAPSE,,1
32379,121,26917,63333.0,1869,2020-05-18,E,IN-FORCE,,12
8024,41,26922,100000.0,633,2020-05-14,A,IN-FORCE,,12
32407,121,26932,48256.8,2291,2020-05-22,E,IN-FORCE,,12
8030,111,26933,125000.0,1716,2020-05-06,A,IN-FORCE,,1
8033,111,26936,125000.0,701,2020-05-06,A,IN-FORCE,,1
11361,105,26953,12500.0,448,2020-06-25,A,IN-FORCE,,1
8060,45,26954,500.0,1356,2020-05-08,A,IN-FORCE,,12
8073,105,26969,12500.0,1924,2020-05-19,A,IN-FORCE,,1
32486,128,26979,1125000.0,1690,2020-05-14,E,IN-FORCE,,12
32493,119,26982,300000.0,2688,2020-05-12,E,IN-FORCE,,12
8090,80,26990,375.0,1100,2020-06-17,A,IN-FORCE,,12
32508,165,26994,49652.5,631,2020-05-21,E,IN-FORCE,,1
32513,121,26998,280416.0,2110,2020-05-19,E,IN-FORCE,,12
8098,111,27008,125000.0,1051,2020-05-08,A,LAPSE,,1
8109,96,27017,250000.0,2557,2020-05-18,A,IN-FORCE,,12
32544,139,27025,750000.0,518,2020-06-23,E,IN-FORCE,,1
8128,111,27030,125000.0,1096,2020-05-08,A,IN-FORCE,,1
8136,45,27038,500.0,399,2020-05-29,A,IN-FORCE,,12
8138,105,27043,12500.0,1014,2020-05-19,A,IN-FORCE,,1
8177,26,27072,125000.0,2261,2020-05-14,A,IN-FORCE,,12
35526,136,27076,750000.0,1752,2020-06-09,E,IN-FORCE,,12
32650,167,27102,125000.0,2061,2020-05-13,E,IN-FORCE,,6
8208,93,27103,500000.0,1279,2020-05-18,A,IN-FORCE,,12
32678,167,27120,25000.0,2610,2020-05-18,E,IN-FORCE,,12
32682,136,27122,900000.0,950,2020-05-18,E,IN-FORCE,,1
32688,158,27127,1690000.0,1870,2020-05-19,E,IN-FORCE,,12
32697,165,27131,250000.0,2037,2020-05-13,E,IN-FORCE,,1
32733,136,27150,141000.0,2293,2020-05-14,E,IN-FORCE,,1
8268,62,27155,500.0,462,2020-06-03,A,IN-FORCE,,12
8281,97,27161,500000.0,1335,2020-06-11,A,IN-FORCE,,12
32763,121,27172,48256.8,1986,2020-05-18,E,IN-FORCE,,12
8305,105,27180,82500.0,1064,2020-05-18,A,IN-FORCE,,12
32780,139,27181,909055.0,518,2020-05-18,E,IN-FORCE,,6
8358,2,27202,50000.0,214,2020-05-21,A,IN-FORCE,,1
8360,96,27203,250000.0,2151,2020-05-19,A,IN-FORCE,,12
8363,96,27205,250000.0,2023,2020-05-19,A,LAPSE,,1
8389,2,27214,50000.0,1490,2020-05-14,A,IN-FORCE,,1
8409,2,27227,50000.0,2188,2020-05-22,A,IN-FORCE,,1
32862,167,27240,34277.5,2343,2020-05-18,E,IN-FORCE,,12
8483,6,27270,937500.0,364,2020-05-13,A,IN-FORCE,,1
32935,136,27282,160130.25,2453,2020-05-27,E,IN-FORCE,,1
32966,165,27299,250000.0,1198,2020-05-15,E,IN-FORCE,,1
32967,165,27301,50000.0,1293,2020-05-18,E,IN-FORCE,,1
32973,165,27302,250000.0,1657,2020-05-15,E,IN-FORCE,,1
32986,166,27310,375000.0,2341,2020-05-28,E,IN-FORCE,,12
32993,167,27316,100000.0,2262,2020-06-03,E,IN-FORCE,,1
33005,139,27325,1250000.0,957,2020-05-14,E,IN-FORCE,,12
33017,121,27330,31667.52,2732,2020-05-22,E,IN-FORCE,,1
33037,119,27343,1200000.0,1171,2020-05-30,E,IN-FORCE,,12
33045,121,27348,54778.8,781,2020-05-18,E,IN-FORCE,,12
8567,88,27349,50000.0,991,2020-06-23,A,IN-FORCE,,12
33047,139,27350,60000.0,1293,2020-05-28,E,IN-FORCE,,1
8578,105,27356,50575.0,1973,2020-05-29,A,IN-FORCE,,12
33070,139,27366,670000.0,1175,2020-05-15,E,IN-FORCE,,1
33089,166,27375,67500.0,1225,2020-05-19,E,IN-FORCE,,1
8602,96,27376,250000.0,2185,2020-05-15,A,IN-FORCE,,12
33096,167,27379,50000.0,2611,2020-05-28,E,IN-FORCE,,1
33303,139,27385,500000.0,2065,2020-06-11,E,IN-FORCE,,1
33118,165,27401,250000.0,536,2020-06-11,E,IN-FORCE,,1
33128,136,27410,273000.0,2086,2020-05-18,E,IN-FORCE,,12
8652,25,27412,62500.0,675,2020-05-30,A,IN-FORCE,,12
8663,25,27425,250000.0,1557,2020-05-22,A,IN-FORCE,,6
33163,136,27431,155000.0,616,2020-05-21,E,IN-FORCE,,12
33167,166,27435,125000.0,375,2020-05-16,E,IN-FORCE,,1
8674,41,27436,103447.5,1985,2020-05-27,A,IN-FORCE,,12
8682,111,27442,175000.0,2347,2020-05-15,A,CANCELED DURING COOLING OFF PERIOD,,1
33184,128,27444,918000.0,1986,2020-05-30,E,IN-FORCE,,12
33203,136,27458,63000.0,2776,2020-05-19,E,IN-FORCE,,1
8735,97,27473,500000.0,2911,2020-05-20,A,LAPSE,,1
33254,136,27483,300000.0,2516,2020-05-27,E,IN-FORCE,,1
33595,165,27489,125000.0,2319,2020-06-18,E,IN-FORCE,,12
33275,167,27496,125000.0,1243,2020-06-29,E,IN-FORCE,,1
8758,96,27499,250000.0,2708,2020-05-19,A,IN-FORCE,,12
33302,136,27515,25000.0,487,2020-05-22,E,IN-FORCE,,1
33327,136,27534,60000.0,1722,2020-05-20,E,IN-FORCE,,6
8807,105,27537,25000.0,2230,2020-05-28,A,IN-FORCE,,12
33343,167,27544,125000.0,1919,2020-05-29,E,IN-FORCE,,3
33361,159,27554,1250000.0,1177,2020-06-02,E,IN-FORCE,,12
8819,108,27559,45000.0,2794,2020-05-21,A,IN-FORCE,,1
8821,96,27562,250000.0,2090,2020-05-22,A,IN-FORCE,,12
33389,128,27578,900000.0,1335,2020-05-27,E,IN-FORCE,,12
33409,137,27591,165000.0,484,2020-05-27,E,IN-FORCE,,1
33429,136,27596,437500.0,278,2020-05-22,E,IN-FORCE,,12
33434,167,27597,250000.0,678,2020-05-30,E,IN-FORCE,,1
33450,139,27607,25000.0,1241,2020-05-21,E,IN-FORCE,,1
8882,3,27618,125000.0,2238,2020-05-19,A,IN-FORCE,,1
8919,3,27649,125000.0,237,2020-05-19,A,LAPSE,,1
8935,0,27664,6250.0,2288,2020-05-19,A,IN-FORCE,,1
33479,119,27681,750000.0,1292,2020-06-10,E,IN-FORCE,,12
33512,166,27701,125000.0,2817,2020-05-29,E,IN-FORCE,,1
33515,151,27703,1500000.0,1942,2020-05-19,E,IN-FORCE,,1
9000,111,27722,175000.0,2356,2020-05-19,A,LAPSE,,1
33577,139,27727,618387.5,2039,2020-06-04,E,IN-FORCE,,12
33587,165,27735,125000.0,2482,2020-05-27,E,IN-FORCE,,12
33589,166,27736,75000.0,335,2020-05-27,E,IN-FORCE,,1
33600,121,27741,27751.5,397,2020-05-22,E,IN-FORCE,,12
11726,24,27743,250000.0,1169,2020-06-24,A,IN-FORCE,,1
9025,109,27748,1250000.0,2807,2020-05-20,A,IN-FORCE,,1
33613,136,27751,45000.0,2834,2020-05-29,E,IN-FORCE,,6
33659,136,27756,495000.0,876,2020-05-20,E,IN-FORCE,,1
37338,128,27760,675000.0,1611,2020-06-23,E,IN-FORCE,,12
33630,121,27764,48256.8,2669,2020-05-22,E,IN-FORCE,,12
9041,17,27778,500.0,1153,2020-05-27,A,IN-FORCE,,3
33714,136,27810,25000.0,1950,2020-05-23,E,IN-FORCE,,12
9078,105,27812,25000.0,1183,2020-05-23,A,IN-FORCE,,3
9083,96,27816,250000.0,2804,2020-05-28,A,IN-FORCE,,12
9104,96,27836,250000.0,442,2020-05-22,A,IN-FORCE,,12
33759,139,27840,375000.0,2023,2020-06-02,E,IN-FORCE,,1
9112,105,27847,12500.0,1346,2020-06-11,A,IN-FORCE,,1
33766,166,27851,125000.0,1208,2020-05-29,E,IN-FORCE,,12
9144,26,27865,62500.0,430,2020-05-28,A,IN-FORCE,,1
33829,166,27884,450000.0,1260,2020-06-03,E,IN-FORCE,,6
33844,121,27894,31666.5,2380,2020-05-27,E,IN-FORCE,,12
9218,93,27916,500000.0,1957,2020-06-12,A,IN-FORCE,,12
9222,111,27920,125000.0,2203,2020-05-21,A,LAPSE,,1
9226,102,27921,150000.0,2285,2020-05-29,A,IN-FORCE,,1
9235,2,27929,50000.0,2838,2020-06-05,A,LAPSE,,1
33915,136,27931,25000.0,1903,2020-05-29,E,IN-FORCE,,12
33918,139,27933,375000.0,2063,2020-06-09,E,IN-FORCE,,12
9248,0,27950,6250.0,1729,2020-05-22,A,IN-FORCE,,1
9260,3,27960,125000.0,2324,2020-05-22,A,IN-FORCE,,1
9261,3,27961,125000.0,1063,2020-05-22,A,IN-FORCE,,1
9262,1,27962,6250.0,1853,2020-05-22,A,IN-FORCE,,1
11993,41,27967,103447.5,2635,2020-06-25,A,IN-FORCE,,12
9272,0,27971,6250.0,1543,2020-05-22,A,IN-FORCE,,1
33969,165,27972,12500.0,2380,2020-05-28,E,IN-FORCE,,1
9289,43,27986,375.0,693,2020-05-29,A,IN-FORCE,,12
9297,0,27994,6250.0,2674,2020-05-22,A,CANCELED DURING COOLING OFF PERIOD,,1
9298,0,27995,6250.0,1635,2020-05-22,A,IN-FORCE,,1
33999,119,28030,90000.0,1126,2020-05-28,E,IN-FORCE,,12
9355,80,28040,375.0,2564,2020-05-28,A,CANCELED DURING COOLING OFF PERIOD,,12
9364,105,28042,58365.0,1753,2020-05-30,A,IN-FORCE,,12
9764,2,28046,50000.0,2147,2020-06-03,A,IN-FORCE,,12
9370,96,28049,250000.0,1018,2020-05-29,A,IN-FORCE,,12
34056,168,28065,25000.0,840,2020-06-02,E,IN-FORCE,,12
34089,136,28089,25000.0,1497,2020-05-29,E,IN-FORCE,,1
9407,88,28090,50000.0,2576,2020-05-28,A,IN-FORCE,,12
9415,41,28095,91352.5,257,2020-06-24,A,IN-FORCE,,12
9421,3,28096,125000.0,2552,2020-05-27,A,IN-FORCE,,1
34109,136,28105,1650000.0,2609,2020-05-28,E,IN-FORCE,,1
9435,97,28106,500000.0,217,2020-06-03,A,IN-FORCE,,12
34117,136,28108,600000.0,2359,2020-05-29,E,IN-FORCE,,1
9440,96,28110,250000.0,1681,2020-05-29,A,IN-FORCE,,12
9463,41,28124,94460.0,2522,2020-06-24,A,CANCELED DURING COOLING OFF PERIOD,,12
34175,159,28146,1469250.0,435,2020-05-29,E,IN-FORCE,,1
34177,167,28147,250000.0,555,2020-06-25,E,IN-FORCE,,3
34180,136,28148,150000.0,2006,2020-05-29,E,IN-FORCE,,1
34191,166,28155,125000.0,2578,2020-06-11,E,IN-FORCE,,1
9563,9,28207,50000.0,537,2020-05-27,A,IN-FORCE,,6
9578,41,28219,103447.5,2023,2020-06-24,A,IN-FORCE,,12
34341,136,28257,270000.0,2507,2020-05-28,E,IN-FORCE,,12
9638,105,28260,16500.0,893,2020-06-04,A,IN-FORCE,,12
34467,136,28305,287500.0,1662,2020-05-28,E,IN-FORCE,,12
9711,41,28308,462500.0,778,2020-05-29,A,IN-FORCE,,12
9738,69,28319,750.0,387,2020-05-30,A,IN-FORCE,,12
34505,132,28320,25000.0,1615,2020-06-15,E,IN-FORCE,,12
34517,121,28333,31666.5,2794,2020-05-29,E,IN-FORCE,,12
9755,108,28337,120000.0,1304,2020-05-28,A,IN-FORCE,,12
9781,70,28351,750.0,383,2020-06-04,A,IN-FORCE,,12
34568,136,28363,495000.0,1151,2020-05-29,E,IN-FORCE,,6
9829,96,28372,250000.0,1411,2020-05-29,A,IN-FORCE,,12
9853,96,28379,250000.0,2415,2020-05-28,A,IN-FORCE,,12
9886,98,28404,1250000.0,1800,2020-05-29,A,IN-FORCE,,12
34680,167,28407,250000.0,1156,2020-06-03,E,IN-FORCE,,1
34707,136,28419,239250.0,763,2020-06-02,E,IN-FORCE,,12
34708,119,28420,45000.0,815,2020-06-02,E,IN-FORCE,,12
34713,165,28422,25000.0,2742,2020-06-11,E,IN-FORCE,,1
9932,111,28441,175000.0,243,2020-05-28,A,LAPSE,,1
9935,111,28441,175000.0,2825,2020-05-28,A,LAPSE,,1
34760,136,28449,50620.0,2407,2020-06-01,E,IN-FORCE,,12
34786,136,28465,25000.0,2962,2020-06-04,E,IN-FORCE,,12
34806,119,28471,150000.0,2363,2020-06-03,E,IN-FORCE,,12
11087,97,28493,500000.0,2878,2020-06-15,A,IN-FORCE,,12
34817,121,28494,109557.6,2318,2020-05-30,E,IN-FORCE,,12
34854,136,28507,25000.0,1278,2020-05-29,E,IN-FORCE,,1
34859,136,28509,312500.0,245,2020-06-01,E,IN-FORCE,,1
10080,96,28524,250000.0,707,2020-05-30,A,IN-FORCE,,12
10081,2,28525,50000.0,2454,2020-06-15,A,IN-FORCE,,1
34915,136,28548,212500.0,813,2020-06-26,E,IN-FORCE,,12
10117,111,28559,175000.0,2149,2020-05-29,A,LAPSE,,1
34938,167,28561,125000.0,1142,2020-06-24,E,SURRENDERED,2020-10-22,1
34939,136,28562,105000.0,1564,2020-05-30,E,IN-FORCE,,1
34956,136,28571,105000.0,449,2020-05-30,E,IN-FORCE,,12
10155,69,28578,750.0,377,2020-06-10,A,IN-FORCE,,12
34982,166,28582,125000.0,2915,2020-06-16,E,IN-FORCE,,1
34984,166,28583,25000.0,2213,2020-06-22,E,IN-FORCE,,1
34986,136,28584,330000.0,2908,2020-06-02,E,IN-FORCE,,1
10206,17,28620,500.0,1290,2020-06-01,A,IN-FORCE,,12
35044,137,28623,25000.0,487,2020-06-16,E,IN-FORCE,,1
35081,154,28647,2500000.0,1646,2020-06-12,E,IN-FORCE,,12
38826,135,28651,910000.0,2539,2020-06-24,E,IN-FORCE,,12
35133,121,28676,88663.5,863,2020-06-12,E,IN-FORCE,,12
10308,96,28682,250000.0,1684,2020-06-02,A,IN-FORCE,,12
10295,18,28709,500000.0,587,2020-06-02,A,IN-FORCE,,12
38187,167,28714,25000.0,1789,2020-06-26,E,IN-FORCE,,12
38188,167,28714,25000.0,343,2020-06-26,E,IN-FORCE,,12
35210,136,28715,60000.0,2791,2020-06-05,E,IN-FORCE,,12
10316,97,28724,500000.0,204,2020-06-18,A,IN-FORCE,,12
10335,3,28744,125000.0,1180,2020-06-02,A,LAPSE,,1
35277,136,28753,25000.0,207,2020-06-09,E,IN-FORCE,,12
35293,119,28758,600000.0,1763,2020-06-04,E,IN-FORCE,,12
35332,119,28777,90000.0,288,2020-06-26,E,IN-FORCE,,12
10385,6,28799,250000.0,2923,2020-06-03,A,IN-FORCE,,12
10386,6,28800,375000.0,1184,2020-06-03,A,IN-FORCE,,12
10389,3,28804,125000.0,2413,2020-06-03,A,LAPSE,,1
13475,96,28811,250000.0,2487,2020-06-27,A,IN-FORCE,,12
12692,93,28821,500000.0,2468,2020-06-25,A,IN-FORCE,,12
35453,119,28850,90000.0,2590,2020-06-05,E,IN-FORCE,,12
10461,111,28870,175000.0,2840,2020-06-03,A,IN-FORCE,,1
35483,136,28871,266875.0,1455,2020-06-10,E,IN-FORCE,,12
35499,136,28875,25000.0,2807,2020-06-12,E,IN-FORCE,,12
10508,3,28905,125000.0,1420,2020-06-04,A,LAPSE,,1
10516,3,28911,125000.0,831,2020-06-04,A,IN-FORCE,,1
35541,159,28958,1250000.0,1320,2020-06-13,E,IN-FORCE,,12
35578,136,28977,350000.0,656,2020-06-11,E,IN-FORCE,,12
35592,166,28985,125000.0,1733,2020-06-17,E,IN-FORCE,,1
10612,97,28997,500000.0,744,2020-06-25,A,IN-FORCE,,12
35636,167,29014,250000.0,997,2020-06-10,E,IN-FORCE,,12
10632,41,29021,375000.0,650,2020-06-10,A,IN-FORCE,,12
35649,139,29023,750000.0,2044,2020-06-09,E,IN-FORCE,,12
10640,3,29031,125000.0,256,2020-06-05,A,IN-FORCE,,1
10654,0,29040,6250.0,915,2020-06-05,A,LAPSE,,1
10665,3,29052,125000.0,1306,2020-06-05,A,IN-FORCE,,1
10669,0,29056,6250.0,906,2020-06-05,A,IN-FORCE,,1
35665,121,29059,111514.2,2338,2020-06-09,E,IN-FORCE,,12
10673,3,29063,125000.0,959,2020-06-05,A,IN-FORCE,,1
10705,3,29085,125000.0,2713,2020-06-05,A,IN-FORCE,,1
10715,3,29093,125000.0,2625,2020-06-05,A,IN-FORCE,,1
35714,128,29113,1350000.0,1907,2020-06-11,E,IN-FORCE,,12
35715,166,29114,82972.5,2071,2020-06-25,E,IN-FORCE,,12
35720,121,29116,54778.8,338,2020-06-16,E,IN-FORCE,,12
10772,2,29156,50000.0,2313,2020-06-11,A,IN-FORCE,,12
35825,159,29161,2027250.0,984,2020-06-17,E,IN-FORCE,,12
10792,0,29181,6250.0,2082,2020-06-09,A,IN-FORCE,,1
35856,137,29190,750000.0,1336,2020-06-15,E,IN-FORCE,,1
10831,97,29211,500000.0,2162,2020-06-17,A,IN-FORCE,,12
35903,138,29226,25000.0,2225,2020-06-11,E,IN-FORCE,,12
35905,139,29229,978367.5,882,2020-06-27,E,IN-FORCE,,1
35917,165,29237,125000.0,948,2020-06-12,E,IN-FORCE,,1
35959,165,29241,125000.0,2556,2020-06-12,E,IN-FORCE,,1
10962,64,29250,500.0,1976,2020-06-17,A,IN-FORCE,,1
38286,167,29258,250000.0,2241,2020-06-23,E,IN-FORCE,,12
35945,136,29260,25000.0,2021,2020-06-26,E,IN-FORCE,,12
11104,2,29284,50000.0,1183,2020-06-18,A,IN-FORCE,,1
36197,136,29288,165000.0,542,2020-06-25,E,IN-FORCE,,6
10924,2,29299,125000.0,907,2020-06-09,A,LAPSE,,1
36008,136,29305,500000.0,1363,2020-06-10,E,IN-FORCE,,12
36012,159,29307,1615000.0,1175,2020-06-15,E,IN-FORCE,,12
36042,136,29321,25000.0,486,2020-06-15,E,IN-FORCE,,12
36045,165,29323,75000.0,2217,2020-06-12,E,IN-FORCE,,12
10984,96,29334,250000.0,2441,2020-06-25,A,IN-FORCE,,12
10985,2,29336,50000.0,348,2020-06-10,A,IN-FORCE,,12
10997,96,29348,250000.0,1986,2020-06-25,A,IN-FORCE,,12
10999,96,29349,250000.0,2653,2020-06-25,A,IN-FORCE,,12
11007,96,29355,250000.0,2304,2020-06-26,A,IN-FORCE,,12
11008,96,29356,250000.0,785,2020-06-26,A,IN-FORCE,,12
36069,128,29360,900000.0,972,2020-06-25,E,IN-FORCE,,12
36488,127,29377,675000.0,376,2020-06-18,E,IN-FORCE,,12
36116,136,29380,36000.0,2800,2020-06-10,E,IN-FORCE,,1
36134,167,29385,62500.0,597,2020-06-11,E,LAPSE,,1
36156,136,29395,25000.0,1048,2020-06-24,E,IN-FORCE,,12
36229,165,29444,25000.0,257,2020-06-12,E,IN-FORCE,,1
36230,128,29445,337500.0,1208,2020-06-12,E,IN-FORCE,,12
15175,57,29462,120000.0,2419,2020-06-12,D,IN-FORCE,,0
36289,156,29468,1250000.0,2112,2020-06-11,E,IN-FORCE,,12
11127,2,29473,50000.0,1643,2020-06-16,A,IN-FORCE,,12
36338,167,29490,165000.0,2575,2020-06-15,E,IN-FORCE,,12
13171,92,29500,250000.0,2000,2020-06-26,A,IN-FORCE,,12
36351,136,29500,25000.0,1764,2020-06-16,E,IN-FORCE,,12
11141,97,29501,500000.0,2648,2020-06-12,A,IN-FORCE,,12
11150,4,29511,250000.0,1284,2020-06-10,A,IN-FORCE,,1
36361,166,29524,75000.0,2678,2020-06-17,E,IN-FORCE,,12
36389,167,29533,250000.0,1602,2020-06-15,E,IN-FORCE,,1
36402,136,29539,125000.0,1877,2020-06-16,E,SURRENDERED,2020-12-01,1
11179,111,29548,125000.0,303,2020-06-11,A,IN-FORCE,,1
36418,128,29554,900000.0,2401,2020-06-17,E,IN-FORCE,,12
11191,105,29556,12500.0,2701,2020-06-16,A,IN-FORCE,,1
36481,127,29590,675000.0,346,2020-06-19,E,IN-FORCE,,12
11216,105,29595,25000.0,2852,2020-06-13,A,IN-FORCE,,1
36547,136,29613,36000.0,1597,2020-06-12,E,IN-FORCE,,1
11235,20,29619,62500.0,305,2020-06-13,A,IN-FORCE,,1
36560,136,29620,450000.0,1513,2020-06-16,E,IN-FORCE,,12
36568,136,29630,143750.0,893,2020-06-18,E,IN-FORCE,,12
36576,135,29637,62500.0,1500,2020-06-24,E,IN-FORCE,,1
36609,121,29654,31666.5,1229,2020-06-17,E,IN-FORCE,,12
36630,128,29668,1350000.0,1129,2020-06-16,E,IN-FORCE,,12
11302,41,29684,75000.0,256,2020-06-19,A,IN-FORCE,,12
11309,7,29689,50875.0,2101,2020-06-16,A,IN-FORCE,,12
11324,41,29700,106750.0,2663,2020-06-18,A,IN-FORCE,,12
11326,2,29701,50000.0,2129,2020-06-15,A,IN-FORCE,,12
11349,69,29702,750.0,1058,2020-06-18,A,IN-FORCE,,12
36697,119,29706,123000.0,2477,2020-06-15,E,IN-FORCE,,12
11336,41,29707,75000.0,450,2020-06-24,A,IN-FORCE,,12
36700,139,29713,540000.0,2601,2020-06-19,E,IN-FORCE,,1
11373,26,29730,62500.0,1650,2020-06-17,A,IN-FORCE,,12
11375,43,29733,375.0,2812,2020-06-26,A,IN-FORCE,,6
36759,136,29739,100000.0,2893,2020-06-15,E,IN-FORCE,,12
11398,3,29747,125000.0,1917,2020-06-12,A,IN-FORCE,,1
11401,3,29750,125000.0,2843,2020-06-12,A,IN-FORCE,,1
11423,3,29768,125000.0,470,2020-06-12,A,IN-FORCE,,1
11425,3,29770,125000.0,1306,2020-06-12,A,IN-FORCE,,1
11432,3,29778,125000.0,1846,2020-06-12,A,LAPSE,,1
11446,105,29794,12500.0,2115,2020-06-22,A,IN-FORCE,,1
36829,136,29801,156250.0,2051,2020-06-20,E,IN-FORCE,,12
11456,96,29802,250000.0,2957,2020-06-19,A,IN-FORCE,,12
37618,136,29804,25000.0,1262,2020-06-23,E,IN-FORCE,,12
36839,119,29806,45000.0,1198,2020-06-18,E,IN-FORCE,,12
36856,121,29814,63333.0,1032,2020-06-26,E,IN-FORCE,,12
36867,157,29816,1250000.0,2037,2020-06-16,E,IN-FORCE,,1
11465,41,29817,78700.0,1958,2020-06-24,A,IN-FORCE,,12
36877,136,29824,54000.0,630,2020-06-16,E,IN-FORCE,,1
36880,119,29825,90000.35,2665,2020-06-18,E,IN-FORCE,,1
36912,128,29841,450000.0,1232,2020-06-17,E,IN-FORCE,,12
36915,121,29842,133017.0,785,2020-06-18,E,IN-FORCE,,12
11494,0,29863,6250.0,1076,2020-06-15,A,LAPSE,,1
11499,0,29867,6250.0,292,2020-06-15,A,LAPSE,,1
37016,166,29889,12500.0,495,2020-06-17,E,IN-FORCE,,3
37051,136,29903,875000.0,1409,2020-06-22,E,IN-FORCE,,12
37073,139,29917,263250.0,1452,2020-06-24,E,IN-FORCE,,12
37098,167,29933,75000.0,1805,2020-06-16,E,IN-FORCE,,12
37121,136,29939,105000.0,2325,2020-06-16,E,IN-FORCE,,12
37140,136,29953,300000.0,511,2020-06-22,E,IN-FORCE,,3
37154,136,29958,25000.0,2844,2020-06-23,E,IN-FORCE,,12
37155,121,29960,48256.8,1887,2020-06-19,E,CANCELED DURING COOLING OFF PERIOD,,12
37192,132,29975,1125000.0,511,2020-06-22,E,IN-FORCE,,12
37217,136,29985,640625.0,577,2020-06-23,E,IN-FORCE,,12
37226,136,29987,287500.0,2632,2020-06-18,E,IN-FORCE,,12
11624,93,29988,500000.0,671,2020-06-22,A,IN-FORCE,,12
37246,121,30000,48256.8,875,2020-06-17,E,IN-FORCE,,12
11650,97,30007,500000.0,2478,2020-06-19,A,IN-FORCE,,12
37273,121,30013,109557.6,2256,2020-06-16,E,IN-FORCE,,12
37289,121,30023,48256.8,2445,2020-06-20,E,IN-FORCE,,12
37295,159,30028,1341250.0,759,2020-06-19,E,IN-FORCE,,1
37311,136,30038,51630.0,2838,2020-06-25,E,IN-FORCE,,1
