POLICY_NUMBER,PLAN_CODE,CLIENT_CODE,SUM_ASSURED,MODAL_PREMIUM,ISSUE_DATE,TYPE,POLICY_STATUS,SURRENDER_DATE,PAYMENT_MODE
30839,136,25838,290875,2411,2020-04-14 00:00:00,E,IN-FORCE,,12
6422,111,25841,175000,2336,2020-04-09 00:00:00,A,LAPSE,,1
6434,111,25851,175000,2014,2020-04-09 00:00:00,A,LAPSE,,1
6454,2,25865,50000,775,2020-04-16 00:00:00,A,IN-FORCE,,1
30872,167,25869,25000,2090,2020-04-27 00:00:00,E,IN-FORCE,,1
30874,167,25871,1250000,2903,2020-04-22 00:00:00,E,IN-FORCE,,1
6470,0,25881,6250,2693,2020-04-10 00:00:00,A,IN-FORCE,,1
6471,0,25882,6250,763,2020-04-10 00:00:00,A,IN-FORCE,,1
6476,3,25886,125000,975,2020-04-10 00:00:00,A,IN-FORCE,,1
6499,6,25903,2500000,223,2020-04-10 00:00:00,A,IN-FORCE,,3
6526,2,25923,50000,2450,2020-04-23 00:00:00,A,LAPSE,,1
6532,3,25928,125000,1813,2020-04-13 00:00:00,A,LAPSE,,1
6544,0,25938,6250,232,2020-04-13 00:00:00,A,LAPSE,,1
30940,165,25950,250000,1753,2020-04-30 00:00:00,E,IN-FORCE,,1
6573,2,25959,50000,2797,2020-04-22 00:00:00,A,IN-FORCE,,1
31000,136,25987,125000,767,2020-04-21 00:00:00,E,IN-FORCE,,12
30994,166,25989,250000,815,2020-04-28 00:00:00,E,IN-FORCE,,1
6630,7,26000,50000,1991,2020-04-22 00:00:00,A,IN-FORCE,,12
31023,167,26007,250000,628,2020-04-18 00:00:00,E,CANCELED DURING COOLING OFF PERIOD,,1
31043,167,26025,125000,537,2020-04-16 00:00:00,E,IN-FORCE,,1
6667,3,26032,125000,1562,2020-04-14 00:00:00,A,LAPSE,,1
6685,80,26047,375,2280,2020-04-20 00:00:00,A,IN-FORCE,,12
31103,166,26071,200000,2290,2020-04-18 00:00:00,E,IN-FORCE,,1
6731,0,26081,6250,624,2020-04-15 00:00:00,A,LAPSE,,1
31109,136,26083,25000,522,2020-04-16 00:00:00,E,IN-FORCE,,1
6744,96,26092,250000,1769,2020-04-16 00:00:00,A,IN-FORCE,,12
6749,43,26098,375,2922,2020-04-30 00:00:00,A,LAPSE,,6
6754,43,26103,375,1376,2020-04-30 00:00:00,A,IN-FORCE,,6
31146,165,26114,375000,1725,2020-04-27 00:00:00,E,IN-FORCE,,12
6768,2,26117,50000,513,2020-04-23 00:00:00,A,IN-FORCE,,1
31166,136,26129,67500,2656,2020-05-30 00:00:00,E,LAPSE,,1
31170,137,26133,150000,1738,2020-05-21 00:00:00,E,IN-FORCE,,1
6794,80,26140,375,911,2020-04-20 00:00:00,A,IN-FORCE,,12
34371,137,26143,25000,1027,2020-06-11 00:00:00,E,IN-FORCE,,1
6798,96,26147,250000,1020,2020-04-18 00:00:00,A,IN-FORCE,,12
6799,78,26148,375,1917,2020-04-29 00:00:00,A,IN-FORCE,,6
31197,137,26159,150000,2060,2020-04-23 00:00:00,E,IN-FORCE,,1
31208,135,26169,682825,704,2020-04-24 00:00:00,E,IN-FORCE,,12
6827,2,26173,125000,1362,2020-04-21 00:00:00,A,IN-FORCE,,12
6839,96,26183,250000,235,2020-04-18 00:00:00,A,IN-FORCE,,12
31224,136,26194,412500,569,2020-04-27 00:00:00,E,IN-FORCE,,1
6859,4,26200,250000,2265,2020-04-17 00:00:00,A,CANCELED DURING COOLING OFF PERIOD,,1
31237,133,26211,432500,1341,2020-04-28 00:00:00,E,IN-FORCE,,12
31274,168,26228,62500,364,2020-04-23 00:00:00,E,IN-FORCE,,12
6908,111,26229,125000,1746,2020-04-17 00:00:00,A,LAPSE,,1
31280,136,26235,311850,1783,2020-04-27 00:00:00,E,IN-FORCE,,1
31304,136,26246,975000,444,2020-04-29 00:00:00,E,IN-FORCE,,6
32032,136,26250,1950000,2347,2020-04-30 00:00:00,E,IN-FORCE,,6
7005,6,26289,2500000,1665,2020-04-23 00:00:00,A,LAPSE,,1
7018,41,26297,423000,298,2020-04-23 00:00:00,A,IN-FORCE,,12
8075,18,26312,137500,649,2020-05-08 00:00:00,A,LAPSE,,1
31420,165,26313,125000,2411,2020-04-29 00:00:00,E,IN-FORCE,,3
7061,80,26319,375,2255,2020-05-12 00:00:00,A,IN-FORCE,,12
31462,136,26332,75000,2831,2020-04-24 00:00:00,E,IN-FORCE,,1
7081,111,26336,125000,1223,2020-04-21 00:00:00,A,IN-FORCE,,1
31507,139,26352,25000,981,2020-04-29 00:00:00,E,IN-FORCE,,12
7115,2,26360,125000,470,2020-04-24 00:00:00,A,IN-FORCE,,1
7117,2,26361,50000,875,2020-05-18 00:00:00,A,IN-FORCE,,1
7136,2,26370,50000,1019,2020-04-30 00:00:00,A,IN-FORCE,,1
31534,136,26379,556250,1949,2020-04-29 00:00:00,E,IN-FORCE,,12
7151,2,26386,50000,882,2020-04-27 00:00:00,A,IN-FORCE,,1
31544,139,26390,1020000,1041,2020-04-27 00:00:00,E,IN-FORCE,,12
31545,128,26391,337500,1403,2020-04-28 00:00:00,E,IN-FORCE,,12
7197,2,26407,50000,1770,2020-04-28 00:00:00,A,IN-FORCE,,1
7203,2,26411,50000,1258,2020-04-29 00:00:00,A,IN-FORCE,,1
31587,167,26413,12500,322,2020-04-30 00:00:00,E,LAPSE,,1
31598,166,26419,125000,372,2020-04-30 00:00:00,E,LAPSE,,1
31612,166,26429,750000,2174,2020-05-12 00:00:00,E,IN-FORCE,,1
31635,166,26435,502000,2745,2020-04-30 00:00:00,E,IN-FORCE,,1
32455,165,26441,250000,709,2020-05-15 00:00:00,E,IN-FORCE,,1
7258,111,26445,125000,311,2020-04-24 00:00:00,A,LAPSE,,1
7261,111,26447,175000,2289,2020-04-24 00:00:00,A,LAPSE,,1
7286,2,26467,50000,923,2020-04-27 00:00:00,A,IN-FORCE,,1
7301,2,26476,50000,2636,2020-04-29 00:00:00,A,IN-FORCE,,1
7315,2,26484,50000,2646,2020-04-30 00:00:00,A,IN-FORCE,,1
7332,109,26488,125000,438,2020-04-27 00:00:00,A,IN-FORCE,,12
31719,136,26490,25000,1043,2020-04-30 00:00:00,E,IN-FORCE,,12
31730,167,26495,150000,542,2020-04-30 00:00:00,E,IN-FORCE,,1
7348,2,26500,50000,1717,2020-04-28 00:00:00,A,IN-FORCE,,1
31765,122,26516,75000,1355,2020-05-12 00:00:00,E,IN-FORCE,,12
7385,26,26519,62500,1317,2020-04-28 00:00:00,A,LAPSE,,1
7391,2,26522,250000,2909,2020-04-30 00:00:00,A,IN-FORCE,,3
7444,80,26547,375,2204,2020-04-29 00:00:00,A,IN-FORCE,,12
38782,167,26556,250000,1821,2020-06-29 00:00:00,E,IN-FORCE,,12
31898,136,26589,25000,2557,2020-04-30 00:00:00,E,IN-FORCE,,12
31901,139,26590,656090,714,2020-05-20 00:00:00,E,IN-FORCE,,12
7535,49,26598,1000,2823,2020-05-05 00:00:00,A,IN-FORCE,,6
9414,35,26624,75000,1666,2020-05-30 00:00:00,A,LAPSE,,1
7596,111,26633,175000,376,2020-04-29 00:00:00,A,LAPSE,,1
7597,111,26633,175000,2600,2020-04-29 00:00:00,A,LAPSE,,1
31971,136,26638,495000,2991,2020-04-29 00:00:00,E,IN-FORCE,,1
7620,2,26645,50000,2027,2020-04-30 00:00:00,A,LAPSE,,1
32002,139,26651,450000,2414,2020-05-29 00:00:00,E,IN-FORCE,,1
7638,2,26655,50000,2927,2020-04-30 00:00:00,A,LAPSE,,1
32256,167,26656,250000,2593,2020-05-06 00:00:00,E,IN-FORCE,,1
7649,2,26663,50000,2953,2020-05-05 00:00:00,A,IN-FORCE,,3
7654,2,26666,50000,2555,2020-04-30 00:00:00,A,IN-FORCE,,1
32017,139,26667,247500,1557,2020-05-04 00:00:00,E,IN-FORCE,,1
32039,136,26678,75000,834,2020-04-30 00:00:00,E,IN-FORCE,,1
7718,2,26685,50000,1755,2020-04-30 00:00:00,A,IN-FORCE,,1
32048,166,26686,700000,1004,2020-05-27 00:00:00,E,IN-FORCE,,12
32051,121,26687,27751.5,464,2020-04-30 00:00:00,E,IN-FORCE,,12
7737,2,26691,50000,210,2020-05-15 00:00:00,A,IN-FORCE,,1
32087,136,26698,157500,1577,2020-05-19 00:00:00,E,IN-FORCE,,12
7771,2,26702,250000,1817,2020-04-30 00:00:00,A,IN-FORCE,,12
32069,136,26704,150000,351,2020-04-30 00:00:00,E,IN-FORCE,,1
7801,73,26712,1000,383,2020-05-23 00:00:00,A,IN-FORCE,,12
7810,2,26715,50000,1820,2020-04-30 00:00:00,A,LAPSE,,1
32102,167,26746,50000,1698,2020-05-08 00:00:00,E,IN-FORCE,,1
32104,165,26748,300000,1628,2020-05-08 00:00:00,E,IN-FORCE,,12
32124,139,26760,497275,966,2020-05-14 00:00:00,E,IN-FORCE,,12
32157,139,26781,803805,2059,2020-05-05 00:00:00,E,IN-FORCE,,3
32159,136,26783,90000,2473,2020-05-18 00:00:00,E,IN-FORCE,,12
32175,167,26790,50000,1488,2020-05-15 00:00:00,E,IN-FORCE,,1
7913,111,26814,125000,845,2020-05-04 00:00:00,A,IN-FORCE,,1
7926,43,26826,375,2318,2020-05-27 00:00:00,A,IN-FORCE,,12
9340,80,26841,375,2173,2020-05-28 00:00:00,A,IN-FORCE,,12
32271,128,26845,1125000,307,2020-05-15 00:00:00,E,IN-FORCE,,12
32276,151,26847,1250000,1840,2020-06-22 00:00:00,E,IN-FORCE,,12
32301,136,26861,150000,2966,2020-05-06 00:00:00,E,IN-FORCE,,1
32306,136,26866,25000,1403,2020-05-18 00:00:00,E,IN-FORCE,,1
32315,137,26871,245750,1525,2020-05-08 00:00:00,E,IN-FORCE,,1
7963,111,26872,125000,2977,2020-05-05 00:00:00,A,LAPSE,,1
7966,111,26874,125000,1637,2020-05-05 00:00:00,A,LAPSE,,1
7968,111,26876,125000,1504,2020-05-05 00:00:00,A,LAPSE,,1
7972,96,26880,250000,1912,2020-05-15 00:00:00,A,IN-FORCE,,12
32343,166,26888,75000,853,2020-05-14 00:00:00,E,IN-FORCE,,12
32367,121,26908,109557.6,1228,2020-05-08 00:00:00,E,CANCELED DURING COOLING OFF PERIOD,,12
8013,111,26916,125000,608,2020-05-06 00:00:00,A,LAPSE,,1
32379,121,26917,63333,1869,2020-05-18 00:00:00,E,IN-FORCE,,12
8024,41,26922,100000,633,2020-05-14 00:00:00,A,IN-FORCE,,12
32407,121,26932,48256.8,2291,2020-05-22 00:00:00,E,IN-FORCE,,12
8030,111,26933,125000,1716,2020-05-06 00:00:00,A,IN-FORCE,,1
8033,111,26936,125000,701,2020-05-06 00:00:00,A,IN-FORCE,,1
11361,105,26953,12500,448,2020-06-25 00:00:00,A,IN-FORCE,,1
8060,45,26954,500,1356,2020-05-08 00:00:00,A,IN-FORCE,,12
8073,105,26969,12500,1924,2020-05-19 00:00:00,A,IN-FORCE,,1
32486,128,26979,1125000,1690,2020-05-14 00:00:00,E,IN-FORCE,,12
32493,119,26982,300000,2688,2020-05-12 00:00:00,E,IN-FORCE,,12
8090,80,26990,375,1100,2020-06-17 00:00:00,A,IN-FORCE,,12
32508,165,26994,49652.5,631,2020-05-21 00:00:00,E,IN-FORCE,,1
32513,121,26998,280416,2110,2020-05-19 00:00:00,E,IN-FORCE,,12
8098,111,27008,125000,1051,2020-05-08 00:00:00,A,LAPSE,,1
8109,96,27017,250000,2557,2020-05-18 00:00:00,A,IN-FORCE,,12
32544,139,27025,750000,518,2020-06-23 00:00:00,E,IN-FORCE,,1
8128,111,27030,125000,1096,2020-05-08 00:00:00,A,IN-FORCE,,1
8136,45,27038,500,399,2020-05-29 00:00:00,A,IN-FORCE,,12
8138,105,27043,12500,1014,2020-05-19 00:00:00,A,IN-FORCE,,1
8177,26,27072,125000,2261,2020-05-14 00:00:00,A,IN-FORCE,,12
35526,136,27076,750000,1752,2020-06-09 00:00:00,E,IN-FORCE,,12
32650,167,27102,125000,2061,2020-05-13 00:00:00,E,IN-FORCE,,6
8208,93,27103,500000,1279,2020-05-18 00:00:00,A,IN-FORCE,,12
32678,167,27120,25000,2610,2020-05-18 00:00:00,E,IN-FORCE,,12
32682,136,27122,900000,950,2020-05-18 00:00:00,E,IN-FORCE,,1
32688,158,27127,1690000,1870,2020-05-19 00:00:00,E,IN-FORCE,,12
32697,165,27131,250000,2037,2020-05-13 00:00:00,E,IN-FORCE,,1
32733,136,27150,141000,2293,2020-05-14 00:00:00,E,IN-FORCE,,1
8268,62,27155,500,462,2020-06-03 00:00:00,A,IN-FORCE,,12
8281,97,27161,500000,1335,2020-06-11 00:00:00,A,IN-FORCE,,12
32763,121,27172,48256.8,1986,2020-05-18 00:00:00,E,IN-FORCE,,12
8305,105,27180,82500,1064,2020-05-18 00:00:00,A,IN-FORCE,,12
32780,139,27181,909055,518,2020-05-18 00:00:00,E,IN-FORCE,,6
8358,2,27202,50000,214,2020-05-21 00:00:00,A,IN-FORCE,,1
8360,96,27203,250000,2151,2020-05-19 00:00:00,A,IN-FORCE,,12
8363,96,27205,250000,2023,2020-05-19 00:00:00,A,LAPSE,,1
8389,2,27214,50000,1490,2020-05-14 00:00:00,A,IN-FORCE,,1
8409,2,27227,50000,2188,2020-05-22 00:00:00,A,IN-FORCE,,1
32862,167,27240,34277.5,2343,2020-05-18 00:00:00,E,IN-FORCE,,12
8483,6,27270,937500,364,2020-05-13 00:00:00,A,IN-FORCE,,1
32935,136,27282,160130.25,2453,2020-05-27 00:00:00,E,IN-FORCE,,1
32966,165,27299,250000,1198,2020-05-15 00:00:00,E,IN-FORCE,,1
32967,165,27301,50000,1293,2020-05-18 00:00:00,E,IN-FORCE,,1
32973,165,27302,250000,1657,2020-05-15 00:00:00,E,IN-FORCE,,1
32986,166,27310,375000,2341,2020-05-28 00:00:00,E,IN-FORCE,,12
32993,167,27316,100000,2262,2020-06-03 00:00:00,E,IN-FORCE,,1
33005,139,27325,1250000,957,2020-05-14 00:00:00,E,IN-FORCE,,12
33017,121,27330,31667.525,2732,2020-05-22 00:00:00,E,IN-FORCE,,1
33037,119,27343,1200000,1171,2020-05-30 00:00:00,E,IN-FORCE,,12
33045,121,27348,54778.8,781,2020-05-18 00:00:00,E,IN-FORCE,,12
8567,88,27349,50000,991,2020-06-23 00:00:00,A,IN-FORCE,,12
33047,139,27350,60000,1293,2020-05-28 00:00:00,E,IN-FORCE,,1
8578,105,27356,50575,1973,2020-05-29 00:00:00,A,IN-FORCE,,12
33070,139,27366,670000,1175,2020-05-15 00:00:00,E,IN-FORCE,,1
33089,166,27375,67500,1225,2020-05-19 00:00:00,E,IN-FORCE,,1
8602,96,27376,250000,2185,2020-05-15 00:00:00,A,IN-FORCE,,12
33096,167,27379,50000,2611,2020-05-28 00:00:00,E,IN-FORCE,,1
33303,139,27385,500000,2065,2020-06-11 00:00:00,E,IN-FORCE,,1
33118,165,27401,250000,536,2020-06-11 00:00:00,E,IN-FORCE,,1
33128,136,27410,273000,2086,2020-05-18 00:00:00,E,IN-FORCE,,12
8652,25,27412,62500,675,2020-05-30 00:00:00,A,IN-FORCE,,12
8663,25,27425,250000,1557,2020-05-22 00:00:00,A,IN-FORCE,,6
33163,136,27431,155000,616,2020-05-21 00:00:00,E,IN-FORCE,,12
33167,166,27435,125000,375,2020-05-16 00:00:00,E,IN-FORCE,,1
8674,41,27436,103447.5,1985,2020-05-27 00:00:00,A,IN-FORCE,,12
8682,111,27442,175000,2347,2020-05-15 00:00:00,A,CANCELED DURING COOLING OFF PERIOD,,1
33184,128,27444,918000,1986,2020-05-30 00:00:00,E,IN-FORCE,,12
33203,136,27458,63000,2776,2020-05-19 00:00:00,E,IN-FORCE,,1
8735,97,27473,500000,2911,2020-05-20 00:00:00,A,LAPSE,,1
33254,136,27483,300000,2516,2020-05-27 00:00:00,E,IN-FORCE,,1
33595,165,27489,125000,2319,2020-06-18 00:00:00,E,IN-FORCE,,12
33275,167,27496,125000,1243,2020-06-29 00:00:00,E,IN-FORCE,,1
8758,96,27499,250000,2708,2020-05-19 00:00:00,A,IN-FORCE,,12
33302,136,27515,25000,487,2020-05-22 00:00:00,E,IN-FORCE,,1
33327,136,27534,60000,1722,2020-05-20 00:00:00,E,IN-FORCE,,6
8807,105,27537,25000,2230,2020-05-28 00:00:00,A,IN-FORCE,,12
33343,167,27544,125000,1919,2020-05-29 00:00:00,E,IN-FORCE,,3
33361,159,27554,1250000,1177,2020-06-02 00:00:00,E,IN-FORCE,,12
8819,108,27559,45000,2794,2020-05-21 00:00:00,A,IN-FORCE,,1
8821,96,27562,250000,2090,2020-05-22 00:00:00,A,IN-FORCE,,12
33389,128,27578,900000,1335,2020-05-27 00:00:00,E,IN-FORCE,,12
33409,137,27591,165000,484,2020-05-27 00:00:00,E,IN-FORCE,,1
33429,136,27596,437500,278,2020-05-22 00:00:00,E,IN-FORCE,,12
33434,167,27597,250000,678,2020-05-30 00:00:00,E,IN-FORCE,,1
33450,139,27607,25000,1241,2020-05-21 00:00:00,E,IN-FORCE,,1
8882,3,27618,125000,2238,2020-05-19 00:00:00,A,IN-FORCE,,1
8919,3,27649,125000,237,2020-05-19 00:00:00,A,LAPSE,,1
8935,0,27664,6250,2288,2020-05-19 00:00:00,A,IN-FORCE,,1
33479,119,27681,750000,1292,2020-06-10 00:00:00,E,IN-FORCE,,12
33512,166,27701,125000,2817,2020-05-29 00:00:00,E,IN-FORCE,,1
33515,151,27703,1500000,1942,2020-05-19 00:00:00,E,IN-FORCE,,1
9000,111,27722,175000,2356,2020-05-19 00:00:00,A,LAPSE,,1
33577,139,27727,618387.5,2039,2020-06-04 00:00:00,E,IN-FORCE,,12
33587,165,27735,125000,2482,2020-05-27 00:00:00,E,IN-FORCE,,12
33589,166,27736,75000,335,2020-05-27 00:00:00,E,IN-FORCE,,1
33600,121,27741,27751.5,397,2020-05-22 00:00:00,E,IN-FORCE,,12
11726,24,27743,250000,1169,2020-06-24 00:00:00,A,IN-FORCE,,1
9025,109,27748,1250000,2807,2020-05-20 00:00:00,A,IN-FORCE,,1
33613,136,27751,45000,2834,2020-05-29 00:00:00,E,IN-FORCE,,6
33659,136,27756,495000,876,2020-05-20 00:00:00,E,IN-FORCE,,1
37338,128,27760,675000,1611,2020-06-23 00:00:00,E,IN-FORCE,,12
33630,121,27764,48256.8,2669,2020-05-22 00:00:00,E,IN-FORCE,,12
9041,17,27778,500,1153,2020-05-27 00:00:00,A,IN-FORCE,,3
33714,136,27810,25000,1950,2020-05-23 00:00:00,E,IN-FORCE,,12
9078,105,27812,25000,1183,2020-05-23 00:00:00,A,IN-FORCE,,3
9083,96,27816,250000,2804,2020-05-28 00:00:00,A,IN-FORCE,,12
9104,96,27836,250000,442,2020-05-22 00:00:00,A,IN-FORCE,,12
33759,139,27840,375000,2023,2020-06-02 00:00:00,E,IN-FORCE,,1
9112,105,27847,12500,1346,2020-06-11 00:00:00,A,IN-FORCE,,1
33766,166,27851,125000,1208,2020-05-29 00:00:00,E,IN-FORCE,,12
9144,26,27865,62500,430,2020-05-28 00:00:00,A,IN-FORCE,,1
33829,166,27884,450000,1260,2020-06-03 00:00:00,E,IN-FORCE,,6
33844,121,27894,31666.5,2380,2020-05-27 00:00:00,E,IN-FORCE,,12
9218,93,27916,500000,1957,2020-06-12 00:00:00,A,IN-FORCE,,12
9222,111,27920,125000,2203,2020-05-21 00:00:00,A,LAPSE,,1
9226,102,27921,150000,2285,2020-05-29 00:00:00,A,IN-FORCE,,1
9235,2,27929,50000,2838,2020-06-05 00:00:00,A,LAPSE,,1
33915,136,27931,25000,1903,2020-05-29 00:00:00,E,IN-FORCE,,12
33918,139,27933,375000,2063,2020-06-09 00:00:00,E,IN-FORCE,,12
9248,0,27950,6250,1729,2020-05-22 00:00:00,A,IN-FORCE,,1
9260,3,27960,125000,2324,2020-05-22 00:00:00,A,IN-FORCE,,1
9261,3,27961,125000,1063,2020-05-22 00:00:00,A,IN-FORCE,,1
9262,1,27962,6250,1853,2020-05-22 00:00:00,A,IN-FORCE,,1
11993,41,27967,103447.5,2635,2020-06-25 00:00:00,A,IN-FORCE,,12
9272,0,27971,6250,1543,2020-05-22 00:00:00,A,IN-FORCE,,1
33969,165,27972,12500,2380,2020-05-28 00:00:00,E,IN-FORCE,,1
9289,43,27986,375,693,2020-05-29 00:00:00,A,IN-FORCE,,12
9297,0,27994,6250,2674,2020-05-22 00:00:00,A,CANCELED DURING COOLING OFF PERIOD,,1
9298,0,27995,6250,1635,2020-05-22 00:00:00,A,IN-FORCE,,1
33999,119,28030,90000,1126,2020-05-28 00:00:00,E,IN-FORCE,,12
9355,80,28040,375,2564,2020-05-28 00:00:00,A,CANCELED DURING COOLING OFF PERIOD,,12
9364,105,28042,58365,1753,2020-05-30 00:00:00,A,IN-FORCE,,12
9764,2,28046,50000,2147,2020-06-03 00:00:00,A,IN-FORCE,,12
9370,96,28049,250000,1018,2020-05-29 00:00:00,A,IN-FORCE,,12
34056,168,28065,25000,840,2020-06-02 00:00:00,E,IN-FORCE,,12
34089,136,28089,25000,1497,2020-05-29 00:00:00,E,IN-FORCE,,1
9407,88,28090,50000,2576,2020-05-28 00:00:00,A,IN-FORCE,,12
9415,41,28095,91352.5,257,2020-06-24 00:00:00,A,IN-FORCE,,12
9421,3,28096,125000,2552,2020-05-27 00:00:00,A,IN-FORCE,,1
34109,136,28105,1650000,2609,2020-05-28 00:00:00,E,IN-FORCE,,1
9435,97,28106,500000,217,2020-06-03 00:00:00,A,IN-FORCE,,12
34117,136,28108,600000,2359,2020-05-29 00:00:00,E,IN-FORCE,,1
9440,96,28110,250000,1681,2020-05-29 00:00:00,A,IN-FORCE,,12
9463,41,28124,94460,2522,2020-06-24 00:00:00,A,CANCELED DURING COOLING OFF PERIOD,,12
34175,159,28146,1469250,435,2020-05-29 00:00:00,E,IN-FORCE,,1
34177,167,28147,250000,555,2020-06-25 00:00:00,E,IN-FORCE,,3
34180,136,28148,150000,2006,2020-05-29 00:00:00,E,IN-FORCE,,1
34191,166,28155,125000,2578,2020-06-11 00:00:00,E,IN-FORCE,,1
9563,9,28207,50000,537,2020-05-27 00:00:00,A,IN-FORCE,,6
9578,41,28219,103447.5,2023,2020-06-24 00:00:00,A,IN-FORCE,,12
34341,136,28257,270000,2507,2020-05-28 00:00:00,E,IN-FORCE,,12
9638,105,28260,16500,893,2020-06-04 00:00:00,A,IN-FORCE,,12
34467,136,28305,287500,1662,2020-05-28 00:00:00,E,IN-FORCE,,12
9711,41,28308,462500,778,2020-05-29 00:00:00,A,IN-FORCE,,12
9738,69,28319,750,387,2020-05-30 00:00:00,A,IN-FORCE,,12
34505,132,28320,25000,1615,2020-06-15 00:00:00,E,IN-FORCE,,12
34517,121,28333,31666.5,2794,2020-05-29 00:00:00,E,IN-FORCE,,12
9755,108,28337,120000,1304,2020-05-28 00:00:00,A,IN-FORCE,,12
9781,70,28351,750,383,2020-06-04 00:00:00,A,IN-FORCE,,12
34568,136,28363,495000,1151,2020-05-29 00:00:00,E,IN-FORCE,,6
9829,96,28372,250000,1411,2020-05-29 00:00:00,A,IN-FORCE,,12
9853,96,28379,250000,2415,2020-05-28 00:00:00,A,IN-FORCE,,12
9886,98,28404,1250000,1800,2020-05-29 00:00:00,A,IN-FORCE,,12
34680,167,28407,250000,1156,2020-06-03 00:00:00,E,IN-FORCE,,1
34707,136,28419,239250,763,2020-06-02 00:00:00,E,IN-FORCE,,12
34708,119,28420,45000,815,2020-06-02 00:00:00,E,IN-FORCE,,12
34713,165,28422,25000,2742,2020-06-11 00:00:00,E,IN-FORCE,,1
9932,111,28441,175000,243,2020-05-28 00:00:00,A,LAPSE,,1
9935,111,28441,175000,2825,2020-05-28 00:00:00,A,LAPSE,,1
34760,136,28449,50620,2407,2020-06-01 00:00:00,E,IN-FORCE,,12
34786,136,28465,25000,2962,2020-06-04 00:00:00,E,IN-FORCE,,12
34806,119,28471,150000,2363,2020-06-03 00:00:00,E,IN-FORCE,,12
11087,97,28493,500000,2878,2020-06-15 00:00:00,A,IN-FORCE,,12
34817,121,28494,109557.6,2318,2020-05-30 00:00:00,E,IN-FORCE,,12
34854,136,28507,25000,1278,2020-05-29 00:00:00,E,IN-FORCE,,1
34859,136,28509,312500,245,2020-06-01 00:00:00,E,IN-FORCE,,1
10080,96,28524,250000,707,2020-05-30 00:00:00,A,IN-FORCE,,12
10081,2,28525,50000,2454,2020-06-15 00:00:00,A,IN-FORCE,,1
34915,136,28548,212500,813,2020-06-26 00:00:00,E,IN-FORCE,,12
10117,111,28559,175000,2149,2020-05-29 00:00:00,A,LAPSE,,1
34938,167,28561,125000,1142,2020-06-24 00:00:00,E,SURRENDERED,2020-10-22 00:00:00,1
34939,136,28562,105000,1564,2020-05-30 00:00:00,E,IN-FORCE,,1
34956,136,28571,105000,449,2020-05-30 00:00:00,E,IN-FORCE,,12
10155,69,28578,750,377,2020-06-10 00:00:00,A,IN-FORCE,,12
34982,166,28582,125000,2915,2020-06-16 00:00:00,E,IN-FORCE,,1
34984,166,28583,25000,2213,2020-06-22 00:00:00,E,IN-FORCE,,1
34986,136,28584,330000,2908,2020-06-02 00:00:00,E,IN-FORCE,,1
10206,17,28620,500,1290,2020-06-01 00:00:00,A,IN-FORCE,,12
35044,137,28623,25000,487,2020-06-16 00:00:00,E,IN-FORCE,,1
35081,154,28647,2500000,1646,2020-06-12 00:00:00,E,IN-FORCE,,12
38826,135,28651,910000,2539,2020-06-24 00:00:00,E,IN-FORCE,,12
35133,121,28676,88663.5,863,2020-06-12 00:00:00,E,IN-FORCE,,12
10308,96,28682,250000,1684,2020-06-02 00:00:00,A,IN-FORCE,,12
10295,18,28709,500000,587,2020-06-02 00:00:00,A,IN-FORCE,,12
38187,167,28714,25000,1789,2020-06-26 00:00:00,E,IN-FORCE,,12
38188,167,28714,25000,343,2020-06-26 00:00:00,E,IN-FORCE,,12
35210,136,28715,60000,2791,2020-06-05 00:00:00,E,IN-FORCE,,12
10316,97,28724,500000,204,2020-06-18 00:00:00,A,IN-FORCE,,12
10335,3,28744,125000,1180,2020-06-02 00:00:00,A,LAPSE,,1
35277,136,28753,25000,207,2020-06-09 00:00:00,E,IN-FORCE,,12
35293,119,28758,600000,1763,2020-06-04 00:00:00,E,IN-FORCE,,12
35332,119,28777,90000,288,2020-06-26 00:00:00,E,IN-FORCE,,12
10385,6,28799,250000,2923,2020-06-03 00:00:00,A,IN-FORCE,,12
10386,6,28800,375000,1184,2020-06-03 00:00:00,A,IN-FORCE,,12
10389,3,28804,125000,2413,2020-06-03 00:00:00,A,LAPSE,,1
13475,96,28811,250000,2487,2020-06-27 00:00:00,A,IN-FORCE,,12
12692,93,28821,500000,2468,2020-06-25 00:00:00,A,IN-FORCE,,12
35453,119,28850,90000,2590,2020-06-05 00:00:00,E,IN-FORCE,,12
10461,111,28870,175000,2840,2020-06-03 00:00:00,A,IN-FORCE,,1
35483,136,28871,266875,1455,2020-06-10 00:00:00,E,IN-FORCE,,12
35499,136,28875,25000,2807,2020-06-12 00:00:00,E,IN-FORCE,,12
10508,3,28905,125000,1420,2020-06-04 00:00:00,A,LAPSE,,1
10516,3,28911,125000,831,2020-06-04 00:00:00,A,IN-FORCE,,1
35541,159,28958,1250000,1320,2020-06-13 00:00:00,E,IN-FORCE,,12
35578,136,28977,350000,656,2020-06-11 00:00:00,E,IN-FORCE,,12
35592,166,28985,125000,1733,2020-06-17 00:00:00,E,IN-FORCE,,1
10612,97,28997,500000,744,2020-06-25 00:00:00,A,IN-FORCE,,12
35636,167,29014,250000,997,2020-06-10 00:00:00,E,IN-FORCE,,12
10632,41,29021,375000,650,2020-06-10 00:00:00,A,IN-FORCE,,12
